ID,First Name,Last Name,Email,Age,Gender,Phone Number,D.O.B,Picture,Nationality
"{'name': 'SSN', 'value': '002-78-1074'}",Leslie,Rodriquez,leslie.rodriquez@example.com,72,male,(529) 682-3774,"{'date': '1950-12-16T20:37:09.990Z', 'age': 72}","{'large': 'https://randomuser.me/api/portraits/men/31.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/31.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/31.jpg'}",US
"{'name': 'AVS', 'value': '756.2259.1418.62'}",Fynn,Colin,fynn.colin@example.com,32,male,079 498 77 59,"{'date': '1990-04-21T13:58:03.574Z', 'age': 32}","{'large': 'https://randomuser.me/api/portraits/men/86.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/86.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/86.jpg'}",CH
"{'name': 'TFN', 'value': '223463850'}",Theodore,Mason,theodore.mason@example.com,36,male,0419-797-197,"{'date': '1986-11-24T06:32:37.316Z', 'age': 36}","{'large': 'https://randomuser.me/api/portraits/men/6.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/6.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/6.jpg'}",AU
"{'name': 'UIDAI', 'value': '481784626549'}",Samarth,Thampy,samarth.thampy@example.com,76,male,8144151792,"{'date': '1946-05-01T17:40:47.585Z', 'age': 76}","{'large': 'https://randomuser.me/api/portraits/men/99.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/99.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/99.jpg'}",IN
"{'name': 'SVNR', 'value': '70 161149 B 352'}",Arnold,Beer,arnold.beer@example.com,73,male,0170-6389147,"{'date': '1949-11-16T16:42:54.815Z', 'age': 73}","{'large': 'https://randomuser.me/api/portraits/men/35.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/35.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/35.jpg'}",DE
"{'name': 'SID', 'value': '753474740'}",Matija,Santrač,matija.santrac@example.com,54,male,064-7674-363,"{'date': '1969-02-07T10:56:50.226Z', 'age': 54}","{'large': 'https://randomuser.me/api/portraits/men/93.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/93.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/93.jpg'}",RS
"{'name': 'BSN', 'value': '17841955'}",Imane,Coort,imane.coort@example.com,59,male,(06) 83987059,"{'date': '1963-11-05T09:13:45.843Z', 'age': 59}","{'large': 'https://randomuser.me/api/portraits/men/43.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/43.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/43.jpg'}",NL
"{'name': '', 'value': None}",William,Li,william.li@example.com,47,male,(836)-136-6269,"{'date': '1975-11-15T07:00:17.980Z', 'age': 47}","{'large': 'https://randomuser.me/api/portraits/men/39.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/39.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/39.jpg'}",NZ
"{'name': '', 'value': None}",Kolodiy,Polyanskiy,kolodiy.polyanskiy@example.com,23,male,(066) F49-5329,"{'date': '2000-01-17T02:12:58.040Z', 'age': 23}","{'large': 'https://randomuser.me/api/portraits/men/92.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/92.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/92.jpg'}",UA
"{'name': '', 'value': None}",مانی,سلطانی نژاد,mny.sltnynjd@example.com,44,male,0929-413-7765,"{'date': '1978-05-15T06:22:06.533Z', 'age': 44}","{'large': 'https://randomuser.me/api/portraits/men/91.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/91.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/91.jpg'}",IR
"{'name': 'HETU', 'value': 'NaNNA367undefined'}",Emil,Kalas,emil.kalas@example.com,50,male,045-250-67-19,"{'date': '1972-07-23T13:09:41.998Z', 'age': 50}","{'large': 'https://randomuser.me/api/portraits/men/69.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/69.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/69.jpg'}",FI
"{'name': 'NINO', 'value': 'PG 05 87 35 P'}",Isaac,Fox,isaac.fox@example.com,63,male,07860 833735,"{'date': '1960-02-02T13:04:50.105Z', 'age': 63}","{'large': 'https://randomuser.me/api/portraits/men/27.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/27.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/27.jpg'}",GB
"{'name': 'SIN', 'value': '599284981'}",Oliver,Lavigne,oliver.lavigne@example.com,40,male,D88 D74-0877,"{'date': '1982-05-03T19:20:52.625Z', 'age': 40}","{'large': 'https://randomuser.me/api/portraits/men/54.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/54.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/54.jpg'}",CA
"{'name': 'PPS', 'value': '2996517T'}",Clayton,Hunt,clayton.hunt@example.com,51,male,081-018-5117,"{'date': '1972-01-20T05:27:00.997Z', 'age': 51}","{'large': 'https://randomuser.me/api/portraits/men/64.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/64.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/64.jpg'}",IE
"{'name': 'SID', 'value': '375290212'}",Miloje,Mančić,miloje.mancic@example.com,26,male,065-4150-324,"{'date': '1996-07-23T14:03:41.766Z', 'age': 26}","{'large': 'https://randomuser.me/api/portraits/men/88.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/88.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/88.jpg'}",RS
"{'name': 'SIN', 'value': '579742065'}",Charles,Lavoie,charles.lavoie@example.com,39,male,C29 D90-0061,"{'date': '1984-02-18T20:13:20.087Z', 'age': 39}","{'large': 'https://randomuser.me/api/portraits/men/14.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/14.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/14.jpg'}",CA
"{'name': 'BSN', 'value': '07040255'}",Rudger,Steinbach,rudger.steinbach@example.com,54,male,(06) 18458164,"{'date': '1968-06-24T11:52:34.604Z', 'age': 54}","{'large': 'https://randomuser.me/api/portraits/men/33.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/33.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/33.jpg'}",NL
"{'name': 'SSN', 'value': '379-94-9033'}",Miguel,Johnson,miguel.johnson@example.com,25,male,(535) 664-6371,"{'date': '1997-05-21T22:19:51.781Z', 'age': 25}","{'large': 'https://randomuser.me/api/portraits/men/63.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/63.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/63.jpg'}",US
"{'name': 'CPF', 'value': '403.423.946-61'}",Josué,Alves,josue.alves@example.com,52,male,(38) 1722-7526,"{'date': '1970-10-23T16:36:47.986Z', 'age': 52}","{'large': 'https://randomuser.me/api/portraits/men/58.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/58.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/58.jpg'}",BR
"{'name': '', 'value': None}",Cooper,Cooper,cooper.cooper@example.com,38,male,(531)-469-9193,"{'date': '1984-06-22T03:13:40.279Z', 'age': 38}","{'large': 'https://randomuser.me/api/portraits/men/53.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/53.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/53.jpg'}",NZ
"{'name': 'UIDAI', 'value': '264083388691'}",Jagdish,Pai,jagdish.pai@example.com,24,male,7805762160,"{'date': '1999-02-05T08:41:30.870Z', 'age': 24}","{'large': 'https://randomuser.me/api/portraits/men/4.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/4.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/4.jpg'}",IN
"{'name': '', 'value': None}",Ryder,Thompson,ryder.thompson@example.com,77,male,(510)-074-2983,"{'date': '1945-03-10T08:12:04.317Z', 'age': 77}","{'large': 'https://randomuser.me/api/portraits/men/66.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/66.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/66.jpg'}",NZ
"{'name': 'FN', 'value': '02015941327'}",Helge,Nybakk,helge.nybakk@example.com,64,male,45960948,"{'date': '1959-01-02T01:51:10.995Z', 'age': 64}","{'large': 'https://randomuser.me/api/portraits/men/6.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/6.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/6.jpg'}",NO
"{'name': 'PPS', 'value': '4532304T'}",Jason,Lee,jason.lee@example.com,46,male,081-620-4609,"{'date': '1976-07-05T20:00:24.035Z', 'age': 46}","{'large': 'https://randomuser.me/api/portraits/men/21.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/21.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/21.jpg'}",IE
"{'name': 'SVNR', 'value': '20 230352 B 352'}",Klaus-Michael,Büttner,klaus-michael.buttner@example.com,70,male,0171-2023730,"{'date': '1952-03-24T04:54:40.377Z', 'age': 70}","{'large': 'https://randomuser.me/api/portraits/men/10.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/10.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/10.jpg'}",DE
"{'name': 'TFN', 'value': '503593238'}",Warren,Weaver,warren.weaver@example.com,56,male,0483-751-138,"{'date': '1966-10-26T12:29:23.841Z', 'age': 56}","{'large': 'https://randomuser.me/api/portraits/men/34.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/34.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/34.jpg'}",AU
"{'name': '', 'value': None}",Turbrid,Nezabitovskiy,turbrid.nezabitovskiy@example.com,72,male,(098) E35-2709,"{'date': '1950-06-19T21:49:00.762Z', 'age': 72}","{'large': 'https://randomuser.me/api/portraits/men/2.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/2.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/2.jpg'}",UA
"{'name': 'TFN', 'value': '407722292'}",Manuel,Nichols,manuel.nichols@example.com,54,male,0460-832-568,"{'date': '1968-03-29T20:40:26.222Z', 'age': 54}","{'large': 'https://randomuser.me/api/portraits/men/87.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/87.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/87.jpg'}",AU
"{'name': 'HETU', 'value': 'NaNNA609undefined'}",Joel,Lassila,joel.lassila@example.com,70,male,049-920-57-55,"{'date': '1952-11-05T08:29:34.516Z', 'age': 70}","{'large': 'https://randomuser.me/api/portraits/men/85.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/85.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/85.jpg'}",FI
"{'name': 'FN', 'value': '05028904152'}",Mahir,Nerhus,mahir.nerhus@example.com,34,male,94774520,"{'date': '1989-02-05T21:56:41.337Z', 'age': 34}","{'large': 'https://randomuser.me/api/portraits/men/19.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/19.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/19.jpg'}",NO
"{'name': 'PPS', 'value': '8879895T'}",Douglas,Adams,douglas.adams@example.com,66,male,081-368-2839,"{'date': '1956-03-14T15:39:10.723Z', 'age': 66}","{'large': 'https://randomuser.me/api/portraits/men/9.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/9.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/9.jpg'}",IE
"{'name': 'SSN', 'value': '746-48-8605'}",Melvin,Evans,melvin.evans@example.com,41,male,(981) 959-6936,"{'date': '1982-01-17T07:05:00.296Z', 'age': 41}","{'large': 'https://randomuser.me/api/portraits/men/32.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/32.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/32.jpg'}",US
"{'name': 'UIDAI', 'value': '663877803162'}",Rishaan,Tipparti,rishaan.tipparti@example.com,38,male,9204300925,"{'date': '1984-03-17T07:20:23.430Z', 'age': 38}","{'large': 'https://randomuser.me/api/portraits/men/97.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/97.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/97.jpg'}",IN
"{'name': 'CPF', 'value': '517.065.709-82'}",Brás,Costa,bras.costa@example.com,52,male,(33) 7207-7884,"{'date': '1971-02-07T20:28:53.772Z', 'age': 52}","{'large': 'https://randomuser.me/api/portraits/men/33.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/33.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/33.jpg'}",BR
"{'name': '', 'value': None}",Hudson,Chen,hudson.chen@example.com,23,male,(202)-961-4262,"{'date': '1999-11-23T19:45:33.260Z', 'age': 23}","{'large': 'https://randomuser.me/api/portraits/men/34.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/34.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/34.jpg'}",NZ
"{'name': '', 'value': None}",Gladko,Poznanskiy,gladko.poznanskiy@example.com,75,male,(068) Y81-6229,"{'date': '1947-11-06T17:52:14.397Z', 'age': 75}","{'large': 'https://randomuser.me/api/portraits/men/32.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/32.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/32.jpg'}",UA
"{'name': 'NSS', 'value': '35 96 57 4203 6'}",Mariano,Griego,mariano.griego@example.com,54,male,(649) 699 3377,"{'date': '1968-11-10T07:56:40.578Z', 'age': 54}","{'large': 'https://randomuser.me/api/portraits/men/89.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/89.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/89.jpg'}",MX
"{'name': 'SSN', 'value': '646-59-3795'}",Jesus,Perez,jesus.perez@example.com,71,male,(490) 225-2461,"{'date': '1951-06-26T00:58:06.061Z', 'age': 71}","{'large': 'https://randomuser.me/api/portraits/men/40.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/40.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/40.jpg'}",US
"{'name': 'NINO', 'value': 'ET 56 40 55 N'}",Rafael,Patterson,rafael.patterson@example.com,66,male,07605 609466,"{'date': '1956-06-10T12:13:04.138Z', 'age': 66}","{'large': 'https://randomuser.me/api/portraits/men/8.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/8.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/8.jpg'}",GB
"{'name': 'DNI', 'value': '58509360-T'}",Alberto,Santiago,alberto.santiago@example.com,54,male,667-228-344,"{'date': '1968-07-01T14:51:10.604Z', 'age': 54}","{'large': 'https://randomuser.me/api/portraits/men/20.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/20.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/20.jpg'}",ES
"{'name': 'INSEE', 'value': '1971161492754 37'}",William,Moulin,william.moulin@example.com,25,male,06-41-69-94-09,"{'date': '1997-12-07T08:35:04.789Z', 'age': 25}","{'large': 'https://randomuser.me/api/portraits/men/33.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/33.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/33.jpg'}",FR
"{'name': 'HETU', 'value': 'NaNNA063undefined'}",Viljami,Kujala,viljami.kujala@example.com,25,male,045-248-48-75,"{'date': '1997-12-13T15:21:18.702Z', 'age': 25}","{'large': 'https://randomuser.me/api/portraits/men/26.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/26.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/26.jpg'}",FI
"{'name': '', 'value': None}",Budislav,Pristayko,budislav.pristayko@example.com,32,male,(066) L04-3028,"{'date': '1990-11-04T06:52:15.878Z', 'age': 32}","{'large': 'https://randomuser.me/api/portraits/men/86.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/86.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/86.jpg'}",UA
"{'name': 'BSN', 'value': '29134661'}",Antony,Frissen,antony.frissen@example.com,62,male,(06) 47075478,"{'date': '1960-10-31T00:30:09.832Z', 'age': 62}","{'large': 'https://randomuser.me/api/portraits/men/87.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/87.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/87.jpg'}",NL
"{'name': 'CPF', 'value': '526.140.856-41'}",Alexandro,Jesus,alexandro.jesus@example.com,71,male,(39) 1064-9738,"{'date': '1951-08-12T01:32:38.059Z', 'age': 71}","{'large': 'https://randomuser.me/api/portraits/men/55.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/55.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/55.jpg'}",BR
"{'name': 'INSEE', 'value': '1941086064960 02'}",Jean,Le Gall,jean.legall@example.com,28,male,06-58-34-65-01,"{'date': '1994-11-04T02:06:07.632Z', 'age': 28}","{'large': 'https://randomuser.me/api/portraits/men/21.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/21.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/21.jpg'}",FR
"{'name': 'NINO', 'value': 'MH 47 65 88 H'}",Ian,Howell,ian.howell@example.com,41,male,07082 062311,"{'date': '1981-09-22T05:14:17.770Z', 'age': 41}","{'large': 'https://randomuser.me/api/portraits/men/65.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/65.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/65.jpg'}",GB
"{'name': '', 'value': None}",Muhovist,Shimkiv,muhovist.shimkiv@example.com,61,male,(099) L23-4596,"{'date': '1961-10-28T17:31:54.071Z', 'age': 61}","{'large': 'https://randomuser.me/api/portraits/men/25.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/25.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/25.jpg'}",UA
"{'name': 'INSEE', 'value': '1450645529889 43'}",Mylan,Da Silva,mylan.dasilva@example.com,77,male,06-39-34-99-30,"{'date': '1945-07-10T13:28:57.330Z', 'age': 77}","{'large': 'https://randomuser.me/api/portraits/men/90.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/90.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/90.jpg'}",FR
"{'name': 'TFN', 'value': '089814593'}",Alan,Day,alan.day@example.com,39,male,0406-650-158,"{'date': '1984-02-11T15:09:11.033Z', 'age': 39}","{'large': 'https://randomuser.me/api/portraits/men/30.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/30.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/30.jpg'}",AU
"{'name': 'TFN', 'value': '304527663'}",Ruben,Mendoza,ruben.mendoza@example.com,60,male,0449-323-113,"{'date': '1962-12-06T04:11:48.796Z', 'age': 60}","{'large': 'https://randomuser.me/api/portraits/men/60.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/60.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/60.jpg'}",AU
"{'name': 'CPF', 'value': '386.946.619-55'}",Emanuel,Novaes,emanuel.novaes@example.com,39,male,(91) 0479-7950,"{'date': '1983-11-11T05:46:48.444Z', 'age': 39}","{'large': 'https://randomuser.me/api/portraits/men/86.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/86.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/86.jpg'}",BR
"{'name': 'SID', 'value': '836700150'}",Branimir,Danilović,branimir.danilovic@example.com,41,male,060-3571-507,"{'date': '1981-09-10T20:10:18.517Z', 'age': 41}","{'large': 'https://randomuser.me/api/portraits/men/64.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/64.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/64.jpg'}",RS
"{'name': 'CPF', 'value': '571.661.686-21'}",Aniceto,Moraes,aniceto.moraes@example.com,56,male,(53) 4128-5052,"{'date': '1966-06-13T06:18:13.319Z', 'age': 56}","{'large': 'https://randomuser.me/api/portraits/men/32.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/32.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/32.jpg'}",BR
"{'name': 'NSS', 'value': '55 82 81 4482 6'}",Uriel,Esquivel,uriel.esquivel@example.com,72,male,(688) 236 7704,"{'date': '1950-03-03T05:42:31.869Z', 'age': 72}","{'large': 'https://randomuser.me/api/portraits/men/65.jpg', 'medium': 'https://randomuser.me/api/portraits/med/men/65.jpg', 'thumbnail': 'https://randomuser.me/api/portraits/thumb/men/65.jpg'}",MX
